Run,Assay Type,AvgSpotLen,Bases,Biomaterial_provider,BioProject,BioSample,Bytes,cell_line_id,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),incubated_with_4su_for,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR2937329,RNA-Seq,52,888971668,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19223,PRJNA302818,SAMN04280480,635655170,NA19223,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440032,GSM1946270,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946270,4sU-seq of YRI individual NA19223_30min,SRP066450
SRR2937330,RNA-Seq,52,1389860420,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19223,PRJNA302818,SAMN04280481,980555817,NA19223,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440033,GSM1946271,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946271,4sU-seq of YRI individual NA19223_60min,SRP066450
SRR2937331,RNA-Seq,52,572468780,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19223,PRJNA302818,SAMN04280482,430176100,NA19223,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440034,GSM1946272,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946272,4sU-seq of YRI individual NA19223_60min,SRP066450
SRR2937332,RNA-Seq,52,1155200800,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19223,PRJNA302818,SAMN04280483,824631498,NA19223,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440035,GSM1946273,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946273,4sU-seq of YRI individual NA19223_60min,SRP066450
SRR2937333,RNA-Seq,50,461927700,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19225,PRJNA302818,SAMN04280578,201543708,NA19225,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440036,GSM1946274,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946274,4sU-seq of YRI individual NA19225_30min,SRP066450
SRR2937334,RNA-Seq,50,339198650,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19225,PRJNA302818,SAMN04280579,147765741,NA19225,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440037,GSM1946275,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946275,4sU-seq of YRI individual NA19225_60min,SRP066450
SRR2937335,RNA-Seq,50,754495450,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19238,PRJNA302818,SAMN04280580,345525627,NA19238,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440038,GSM1946276,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946276,4sU-seq of YRI individual NA19238_30min,SRP066450
SRR2937336,RNA-Seq,50,800000000,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19238,PRJNA302818,SAMN04280581,367241208,NA19238,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440039,GSM1946277,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946277,4sU-seq of YRI individual NA19238_60min,SRP066450
SRR2937337,RNA-Seq,50,419522000,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19239,PRJNA302818,SAMN04280582,182541739,NA19239,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440040,GSM1946278,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946278,4sU-seq of YRI individual NA19239_30min,SRP066450
SRR2937338,RNA-Seq,50,380411950,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19239,PRJNA302818,SAMN04280583,165497031,NA19239,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440041,GSM1946279,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946279,4sU-seq of YRI individual NA19239_60min,SRP066450
SRR2937339,RNA-Seq,52,548950428,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19257,PRJNA302818,SAMN04280584,393435192,NA19257,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440042,GSM1946280,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946280,4sU-seq of YRI individual NA19257_30min,SRP066450
SRR2937340,RNA-Seq,52,436215364,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19257,PRJNA302818,SAMN04280585,321828018,NA19257,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440043,GSM1946281,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946281,4sU-seq of YRI individual NA19257_30min,SRP066450
SRR2937341,RNA-Seq,52,471608904,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19257,PRJNA302818,SAMN04280586,341151813,NA19257,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440044,GSM1946282,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946282,4sU-seq of YRI individual NA19257_30min,SRP066450
SRR2937342,RNA-Seq,52,1082593044,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19257,PRJNA302818,SAMN04280587,775607745,NA19257,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440045,GSM1946283,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946283,4sU-seq of YRI individual NA19257_60min,SRP066450
SRR2937343,RNA-Seq,52,855736336,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19257,PRJNA302818,SAMN04280588,630039713,NA19257,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440046,GSM1946284,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946284,4sU-seq of YRI individual NA19257_60min,SRP066450
SRR2937344,RNA-Seq,52,914151420,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19257,PRJNA302818,SAMN04280589,660001435,NA19257,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440047,GSM1946285,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946285,4sU-seq of YRI individual NA19257_60min,SRP066450
