IndID	Assay	Phenotype	study_accession	R1_ftp	R2_ftp	R1_aspera	R2_aspera	R1_local	R2_local	notes	IsIn1KG.Phase3	Include	RepNumber	PairedEnd
NA19143	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937242/SRR2937242.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/002/SRR2937242/SRR2937242.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19143	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2937243/SRR2937243.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/003/SRR2937243/SRR2937243.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19143	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2937244/SRR2937244.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/004/SRR2937244/SRR2937244.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19144	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937245/SRR2937245.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/005/SRR2937245/SRR2937245.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19144	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937246/SRR2937246.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/006/SRR2937246/SRR2937246.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19147	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937247/SRR2937247.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/007/SRR2937247/SRR2937247.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19147	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937248/SRR2937248.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/008/SRR2937248/SRR2937248.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19152	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937249/SRR2937249.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/009/SRR2937249/SRR2937249.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19152	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2937250/SRR2937250.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/000/SRR2937250/SRR2937250.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19152	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2937251/SRR2937251.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/001/SRR2937251/SRR2937251.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19152	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937252/SRR2937252.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/002/SRR2937252/SRR2937252.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19152	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2937253/SRR2937253.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/003/SRR2937253/SRR2937253.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19152	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2937254/SRR2937254.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/004/SRR2937254/SRR2937254.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19152	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937255/SRR2937255.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/005/SRR2937255/SRR2937255.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19152	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937256/SRR2937256.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/006/SRR2937256/SRR2937256.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19153	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937257/SRR2937257.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/007/SRR2937257/SRR2937257.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19153	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937258/SRR2937258.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/008/SRR2937258/SRR2937258.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19153	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937259/SRR2937259.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/009/SRR2937259/SRR2937259.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19153	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2937260/SRR2937260.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/000/SRR2937260/SRR2937260.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19153	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2937261/SRR2937261.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/001/SRR2937261/SRR2937261.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19153	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937262/SRR2937262.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/002/SRR2937262/SRR2937262.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19153	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2937263/SRR2937263.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/003/SRR2937263/SRR2937263.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19153	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2937264/SRR2937264.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/004/SRR2937264/SRR2937264.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19159	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937265/SRR2937265.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/005/SRR2937265/SRR2937265.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19159	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937266/SRR2937266.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/006/SRR2937266/SRR2937266.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19159	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937267/SRR2937267.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/007/SRR2937267/SRR2937267.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19159	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937268/SRR2937268.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/008/SRR2937268/SRR2937268.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19172	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937269/SRR2937269.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/009/SRR2937269/SRR2937269.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19172	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2937270/SRR2937270.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/000/SRR2937270/SRR2937270.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19172	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2937271/SRR2937271.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/001/SRR2937271/SRR2937271.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19172	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937272/SRR2937272.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/002/SRR2937272/SRR2937272.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19190	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2937273/SRR2937273.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/003/SRR2937273/SRR2937273.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19190	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2937274/SRR2937274.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/004/SRR2937274/SRR2937274.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19190	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937275/SRR2937275.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/005/SRR2937275/SRR2937275.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19190	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937276/SRR2937276.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/006/SRR2937276/SRR2937276.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19190	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937277/SRR2937277.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/007/SRR2937277/SRR2937277.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19190	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937278/SRR2937278.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/008/SRR2937278/SRR2937278.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19192	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937279/SRR2937279.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/009/SRR2937279/SRR2937279.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19192	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2937280/SRR2937280.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/000/SRR2937280/SRR2937280.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19192	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2937281/SRR2937281.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/001/SRR2937281/SRR2937281.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19192	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937282/SRR2937282.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/002/SRR2937282/SRR2937282.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19192	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2937283/SRR2937283.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/003/SRR2937283/SRR2937283.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19192	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2937284/SRR2937284.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/004/SRR2937284/SRR2937284.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19200	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937285/SRR2937285.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/005/SRR2937285/SRR2937285.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19200	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937286/SRR2937286.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/006/SRR2937286/SRR2937286.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19200	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937287/SRR2937287.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/007/SRR2937287/SRR2937287.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19200	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937288/SRR2937288.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/008/SRR2937288/SRR2937288.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19201	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937289/SRR2937289.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/009/SRR2937289/SRR2937289.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19201	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2937290/SRR2937290.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/000/SRR2937290/SRR2937290.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19201	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2937291/SRR2937291.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/001/SRR2937291/SRR2937291.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19201	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937292/SRR2937292.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/002/SRR2937292/SRR2937292.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2937293/SRR2937293.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/003/SRR2937293/SRR2937293.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2937294/SRR2937294.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/004/SRR2937294/SRR2937294.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937295/SRR2937295.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/005/SRR2937295/SRR2937295.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937296/SRR2937296.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/006/SRR2937296/SRR2937296.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937297/SRR2937297.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/007/SRR2937297/SRR2937297.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937298/SRR2937298.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/008/SRR2937298/SRR2937298.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937299/SRR2937299.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/009/SRR2937299/SRR2937299.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2937300/SRR2937300.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/000/SRR2937300/SRR2937300.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2937301/SRR2937301.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/001/SRR2937301/SRR2937301.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937302/SRR2937302.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/002/SRR2937302/SRR2937302.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2937303/SRR2937303.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/003/SRR2937303/SRR2937303.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19203	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2937304/SRR2937304.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/004/SRR2937304/SRR2937304.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19204	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937305/SRR2937305.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/005/SRR2937305/SRR2937305.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19204	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937306/SRR2937306.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/006/SRR2937306/SRR2937306.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19204	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937307/SRR2937307.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/007/SRR2937307/SRR2937307.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19204	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937308/SRR2937308.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/008/SRR2937308/SRR2937308.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19204	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937309/SRR2937309.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/009/SRR2937309/SRR2937309.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19204	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2937310/SRR2937310.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/000/SRR2937310/SRR2937310.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19204	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2937311/SRR2937311.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/001/SRR2937311/SRR2937311.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19204	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937312/SRR2937312.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/002/SRR2937312/SRR2937312.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19206	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/003/SRR2937313/SRR2937313.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/003/SRR2937313/SRR2937313.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19206	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/004/SRR2937314/SRR2937314.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/004/SRR2937314/SRR2937314.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19209	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2937315/SRR2937315.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/005/SRR2937315/SRR2937315.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19209	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/006/SRR2937316/SRR2937316.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/006/SRR2937316/SRR2937316.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19210	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/007/SRR2937317/SRR2937317.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/007/SRR2937317/SRR2937317.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19210	RNA-seq	MetabolicLabelled.60min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2937318/SRR2937318.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/008/SRR2937318/SRR2937318.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19222	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2937319/SRR2937319.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/009/SRR2937319/SRR2937319.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19222	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2937320/SRR2937320.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/000/SRR2937320/SRR2937320.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19222	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2937321/SRR2937321.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/001/SRR2937321/SRR2937321.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
NA19222	RNA-seq	MetabolicLabelled.30min	PRJNA302818	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/002/SRR2937322/SRR2937322.fastq.gz	NA	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR293/002/SRR2937322/SRR2937322.fastq.gz	NA	NA	NA	NA	NA	TRUE	1	FALSE
